loan_sequence_number,vintage_year,ead,pd_12m,lgd,expected_loss_12m
F22Q40189234,2022,455935.0,0.0004460055759493,0.4510108180396898,91.71284791749765
F22Q40189246,2022,435832.0,0.0002922211595802,0.4510108180396898,57.440436700706144
F22Q40189291,2022,148401.0,1.4928525138484284e-05,0.4510108180396898,0.9991730010156812
F22Q40189303,2022,218871.0,0.0002950520335669,0.4510108180396898,29.12552708208466
F22Q40189338,2022,213623.0,0.0003364038947457,0.4510108180396898,32.41126517585121
F22Q40189389,2022,220583.0,8.175026059414294e-05,0.4510108180396898,8.132950776075809
F22Q40189502,2022,240509.0,7.031031284940488e-05,0.4510108180396898,7.626711563823638
F22Q40189504,2022,141500.0,2.1526562156583643e-05,0.4510108180396898,1.3737828057069572
F22Q40189520,2022,480191.0,0.0005174072115891,0.4510108180396898,112.05557092775258
F22Q40189530,2022,321536.0,7.525093751512979e-05,0.4510108180396898,10.912606087683086
F22Q40189551,2022,183228.0,0.0001154873113977,0.4510108180396898,9.543618516069998
F22Q40189560,2022,241333.0,0.0001356483551169,0.4510108180396898,14.764481586866887
F22Q40189569,2022,219155.0,0.0003210943583499,0.4510108180396898,31.737376040312807
F22Q40189589,2022,717282.0,5.694941996935326e-05,0.4510108180396898,18.423247932233593
F22Q40189609,2022,506421.0,0.0003677171270461,0.4510108180396898,83.98708804514895
F22Q40189625,2022,254160.0,0.0002480003119899,0.4510108180396898,28.428005322277972
F22Q40189695,2022,188023.0,8.97374530225974e-05,0.4510108180396898,7.60977254307396
F22Q40189733,2022,151443.0,9.724218797984312e-05,0.4510108180396898,6.641877865548208
F22Q40189743,2022,172404.0,3.432435224815696e-05,0.4510108180396898,2.668926704304477
F22Q40189749,2022,348861.0,0.0001111953288586,0.4510108180396898,17.49548249334155
F22Q40189761,2022,514188.0,0.0001642888328457,0.4510108180396898,38.0992950765024
F22Q40189784,2022,146897.0,3.3374188921196486e-05,0.4510108180396898,2.2111113078883005
F22Q40189850,2022,243805.0,0.0001672070074728,0.4510108180396898,18.38586391723701
F22Q40189855,2022,93018.0,0.0003326597220672,0.4510108180396898,13.955782000590496
F22Q40189873,2022,349016.0,0.0001955595223062,0.4510108180396898,30.7830227770009
F22Q40189946,2022,143340.0,0.0001250703401138,0.4510108180396898,8.085533672211941
F22Q40189955,2022,340372.0,2.4314228209213115e-05,0.4510108180396898,3.7325125291210353
F22Q40189974,2022,553650.0,0.0002987852168524,0.4510108180396898,74.60730787143017
F22Q40190024,2022,227539.0,6.232985721002663e-05,0.4510108180396898,6.396448920810145
F22Q40190029,2022,221863.0,5.016574769508305e-05,0.4510108180396898,5.019715803626066
F22Q40190031,2022,921333.0,0.0003308863671682,0.4510108180396898,137.49359267433672
F22Q40190034,2022,123462.0,1.7055683670942292e-05,0.4510108180396898,0.949706476497149
F22Q40190045,2022,142705.0,0.0001521458299168,0.4510108180396898,9.792333647843227
F22Q40190089,2022,238145.0,0.0013198470944117,0.4510108180396898,141.759459092699
F22Q40190104,2022,175530.0,9.55503364500224e-05,0.4510108180396898,7.564331140866469
F22Q40190141,2022,232538.0,2.1506666373325058e-05,0.4510108180396898,2.25555795277344
F22Q40190192,2022,206033.0,0.0078317696281764,0.4510108180396898,727.7524053239417
F22Q40190195,2022,98327.1,9.510446113588543e-06,0.4510108180396898,0.4217558146340671
F22Q40190202,2022,203308.0,0.0002050429765503,0.4510108180396898,18.801232712191347
F22Q40190214,2022,95843.1,1.94369574543552e-05,0.4510108180396898,0.8401872668113557
F22Q40190241,2022,395155.0,2.7592756956331965e-05,0.4510108180396898,4.917558513246481
F22Q40190287,2022,395168.0,3.983642906683057e-05,0.4510108180396898,7.09984928113596
F22Q40190295,2022,303179.0,0.0003291845927393,0.4510108180396898,45.01171655502627
F22Q40190339,2022,521962.0,0.0004436721243917,0.4510108180396898,104.44508045719158
F22Q40190341,2022,116681.0,0.0001631179660509,0.4510108180396898,8.583983993183168
F22Q40190342,2022,387850.0,0.0002225051407491,0.4510108180396898,38.92161067851561
F22Q40190360,2022,96135.8,4.474415251139175e-05,0.4510108180396898,1.9400297525079815
F22Q40190364,2022,225440.0,0.0001236045387431,0.4510108180396898,12.56760010270547
F22Q40190383,2022,211527.0,1.7432224698830125e-05,0.4510108180396898,1.6630510637253142
F22Q40190410,2022,213977.0,6.065399902869675e-05,0.4510108180396898,5.853471300909025
F22Q40190412,2022,196885.0,7.423767646670622e-05,0.4510108180396898,6.592102623498003
F22Q40190423,2022,293301.0,0.0001407375142514,0.4510108180396898,18.617029155970002
F22Q40190444,2022,253585.0,0.0001137323736178,0.4510108180396898,13.007523608883613
F22Q40190460,2022,165019.0,7.77545803729115e-05,0.4510108180396898,5.786912183533844
F22Q40190464,2022,194875.0,2.3337880242104464e-05,0.4510108180396898,2.0511834050068374
F22Q40190472,2022,178433.0,1.0344886636587544e-05,0.4510108180396898,0.8325069585948326
F22Q40190491,2022,140568.0,0.0001289482235053,0.4510108180396898,8.175019328364776
F22Q40190521,2022,82714.0,5.272309001125714e-05,0.4510108180396898,1.9668300646999648
F22Q40190539,2022,147952.0,1.5942510237594276e-05,0.4510108180396898,1.0638110666717762
F22Q40190551,2022,84153.3,7.797644287451757e-06,0.4510108180396898,0.2959521708264502
F22Q40190595,2022,225846.0,0.0001402221727485,0.4510108180396898,14.282888781131287
F22Q40190619,2022,447105.0,0.0101265915847743,0.4510108180396898,2042.0190087547273
F22Q40190620,2022,261083.0,1.6693880063242327e-05,0.4510108180396898,1.9657253684360179
F22Q40190642,2022,345285.0,0.0001244300027439,0.4510108180396898,19.377144671579448
F22Q40190672,2022,685094.0,4.71785182954468e-05,0.4510108180396898,14.577445293356256
F22Q40190684,2022,696420.0,5.644175805614899e-05,0.4510108180396898,17.727958511119848
F22Q40190688,2022,688034.0,9.7837503224608e-05,0.4510108180396898,30.36003166289276
F22Q40190697,2022,303866.0,4.902483485680753e-05,0.4510108180396898,6.7186993474639705
F22Q40190698,2022,272927.0,1.6263298957896385e-05,0.4510108180396898,2.0018987389628005
F22Q40190742,2022,701094.0,0.0005063905036211,0.4510108180396898,160.12117272922052
F22Q40190753,2022,756449.0,0.0002619583161943,0.4510108180396898,89.37144963567387
F22Q40190756,2022,462284.0,0.0002217893298828,0.4510108180396898,46.24198518748453
F22Q40190769,2022,657327.0,0.0006497487460059,0.4510108180396898,192.62554503514426
F22Q40190770,2022,632684.0,0.0001894598913509,0.4510108180396898,54.06187383605163
F22Q40190782,2022,630157.0,0.0001297776560182,0.4510108180396898,36.8837992734546
F22Q40190827,2022,376244.0,0.0003348215499506,0.4510108180396898,56.815907055280185
F22Q40190828,2022,273456.0,0.0001296580070927,0.4510108180396898,15.990931316199934
F22Q40190849,2022,471141.0,0.0001503650983821,0.4510108180396898,31.951032814542383
F22Q40190860,2022,386791.0,2.2319874393162193e-05,0.4510108180396898,3.893633461424442
F22Q40190904,2022,387136.0,0.0001541771172822,0.4510108180396898,26.919713828627913
F22Q40190906,2022,644835.0,0.0005693362843401,0.4510108180396898,165.57868287838824
F22Q40190980,2022,108140.0,0.0005252695147347,0.4510108180396898,25.618607534129712
F22Q40190984,2022,311125.0,9.564289356499094e-05,0.4510108180396898,13.42068167371789
F22Q40190993,2022,279870.0,0.0001924549519525,0.4510108180396898,24.29251038395708
F22Q40191012,2022,337707.0,4.681267792236939e-05,0.4510108180396898,7.130016051485796
F22Q40191026,2022,414627.0,1.0166566487209632e-05,0.4510108180396898,1.9011607679037112
F22Q40191033,2022,265251.0,6.068889804667486e-05,0.4510108180396898,7.260277840536956
F22Q40191049,2022,679750.0,4.247854150765052e-05,0.4510108180396898,13.02284202262027
F22Q40191058,2022,325894.0,2.4902670803636447e-05,0.4510108180396898,3.660237375713267
F22Q40191059,2022,312938.0,3.552838271719035e-05,0.4510108180396898,5.014419921792872
F22Q40191068,2022,471178.0,2.570202732460377e-05,0.4510108180396898,5.461844662616183
F22Q40191099,2022,325123.0,0.0003909888713595,0.4510108180396898,57.33225832870362
F22Q40191111,2022,272394.0,0.0001892427801773,0.4510108180396898,23.24897529126821
F22Q40191114,2022,396444.0,5.691234755116816e-05,0.4510108180396898,10.17595806202712
F22Q40191116,2022,575832.0,0.0004700371673797,0.4510108180396898,122.07168945417281
F22Q40191121,2022,467168.0,0.0001720042059168,0.4510108180396898,36.24091153432673
F22Q40191170,2022,707736.0,0.000117517200737,0.4510108180396898,37.51109001378193
F22Q40191218,2022,357905.0,0.000138321764956,0.4510108180396898,22.327764688674012
F22Q40191227,2022,446654.0,0.0001522398910101,0.4510108180396898,30.66808449301124
F22Q40191237,2022,249192.0,4.2460780014801925e-05,0.4510108180396898,4.7720943631974855
F22Q40191257,2022,121579.0,1.8548965722703306e-05,0.4510108180396898,1.0171036777851163
F22Q40191266,2022,533672.0,0.0001081831770923,0.4510108180396898,26.038808523126356
F22Q40191290,2022,519228.0,0.0014744901220552,0.4510108180396898,345.2923295035503
F22Q40191291,2022,446024.0,0.0001571497561362,0.4510108180396898,31.612504100859166
F22Q40191311,2022,284286.0,0.0001977408009567,0.4510108180396898,25.353546680156747
F22Q40191328,2022,206515.0,0.0002187892410893,0.4510108180396898,20.37813911002544
F22Q40191339,2022,210616.0,6.0466002146080595e-05,0.4510108180396898,5.743671255005983
F22Q40191353,2022,177962.0,5.577033188167484e-05,0.4510108180396898,4.4762822798910875
F22Q40191359,2022,174599.0,0.0005753539077556,0.4510108180396898,45.306840579381166
F22Q40191361,2022,188029.0,0.0002092532816654,0.4510108180396898,17.745329712702016
F22Q40191386,2022,348560.0,3.644617955961443e-05,0.4510108180396898,5.729497265550145
F22Q40191477,2022,118649.0,4.962848647972786e-05,0.4510108180396898,2.6557187024658178
F22Q40191486,2022,111357.0,6.74406573847856e-05,0.4510108180396898,3.3870864106254523
F22Q40191488,2022,121194.0,8.974773891817806e-05,0.4510108180396898,4.905593915773158
F22Q40191493,2022,109872.0,0.0001443678244499,0.4510108180396898,7.1539253007362875
F22Q40191494,2022,110463.0,0.0001743926767488,0.4510108180396898,8.688244549566503
F22Q40191501,2022,117168.0,0.0001564027587521,0.4510108180396898,8.264952940184816
F22Q40191520,2022,112838.0,0.0001660797635425,0.4510108180396898,8.4519916009685
F22Q40191555,2022,280750.0,3.132375271438107e-05,0.4510108180396898,3.9662538875219084
F22Q40191556,2022,363392.0,0.0001719997634622,0.4510108180396898,28.18968162146086
F22Q40191580,2022,316749.0,0.0002349858490334,0.4510108180396898,33.56942644893654
F22Q40191595,2022,266380.0,0.000233280539162,0.4510108180396898,28.02638502663555
F22Q40191631,2022,137869.0,6.593477443343539e-05,0.4510108180396898,4.0998513386704465
F22Q40191690,2022,425049.0,6.303182554786824e-05,0.4510108180396898,12.083307934948547
F22Q40191698,2022,326398.0,9.606002234814188e-05,0.4510108180396898,14.140902614293248
F22Q40191702,2022,197539.0,5.650285992938447e-05,0.4510108180396898,5.03396556561296
F22Q40191705,2022,187158.0,0.0001662980740624,0.4510108180396898,14.037267441191151
F22Q40191714,2022,453309.0,6.063523237318954e-05,0.4510108180396898,12.39670729489867
F22Q40191718,2022,820022.0,0.0008212101461425,0.4510108180396898,303.7153692737776
F22Q40191758,2022,163156.0,0.0002127961322685,0.4510108180396898,15.658629147285664
F22Q40191759,2022,388354.0,0.0005385074387332,0.4510108180396898,94.32057694872931
F22Q40191767,2022,296711.0,0.0003931450586971,0.4510108180396898,52.61062097283902
F22Q40191812,2022,261076.0,0.0001001533033167,0.4510108180396898,11.7928612073688
F22Q40191823,2022,181948.0,0.0003422605553007,0.4510108180396898,28.086077884179968
F22Q40191824,2022,502867.0,9.511786610842453e-05,0.4510108180396898,21.572585269868068
F22Q40191827,2022,375651.0,7.855816948407729e-05,0.4510108180396898,13.309534416385906
F22Q40191853,2022,189618.0,0.0001159293960757,0.4510108180396898,9.914255206908328
F22Q40191862,2022,394862.0,8.962922349400656e-05,0.4510108180396898,15.961802538857818
F22Q40191863,2022,223519.0,3.0458430443088344e-05,0.4510108180396898,3.0704987489324727
F22Q40191867,2022,438447.0,5.9837632577852475e-05,0.4510108180396898,11.832553169470556
F22Q40191873,2022,247071.0,2.3401180034582008e-05,0.4510108180396898,2.607633128731134
F22Q40191887,2022,343635.0,4.8434326894491176e-05,0.4510108180396898,7.506502247528088
F22Q40191891,2022,368913.0,0.0001007199952697,0.4510108180396898,16.75817090732168
F22Q40191912,2022,576022.0,0.0006220192818737,0.4510108180396898,161.59572871224046
F22Q40191932,2022,845215.0,0.0009263724684296,0.4510108180396898,353.1342119135502
F22Q40191946,2022,174499.0,5.2886455630345744e-05,0.4510108180396898,4.1622135988137
F22Q40191953,2022,212462.0,5.114398751878025e-05,0.4510108180396898,4.900752948656914
F22Q40191958,2022,117900.0,4.078870907518075e-05,0.4510108180396898,2.1689059726153843
F22Q40191979,2022,537105.0,0.0001168410565025,0.4510108180396898,28.303596855387944
F22Q40191994,2022,361536.0,3.391321731474436e-05,0.4510108180396898,5.529775508082051
F22Q40192001,2022,289621.0,0.0003647332799338,0.4510108180396898,47.64226494505451
F22Q40192042,2022,369614.0,0.0002353761676403,0.4510108180396898,39.237186549969586
F22Q40192048,2022,406971.0,0.0001520591469469,0.4510108180396898,27.910201514472682
F22Q40192060,2022,377362.0,0.0002995312105181,0.4510108180396898,50.9785179766333
F22Q40192101,2022,536635.0,5.10707537107601e-05,0.4510108180396898,12.360562099850192
F22Q40192124,2022,609456.0,0.0004735345900282,0.4510108180396898,130.16104426219826
F22Q40192130,2022,301341.0,2.262358034672102e-05,0.4510108180396898,3.074726709729944
F22Q40192132,2022,296401.0,6.57688549661726e-05,0.4510108180396898,8.791984312125868
F22Q40192143,2022,206572.0,0.0001077328809659,0.4510108180396898,10.03706385689668
F22Q40192160,2022,142914.0,2.82336060285976e-05,0.4510108180396898,1.819818535506441
F22Q40192191,2022,441509.0,0.0001432722134324,0.4510108180396898,28.52912753343905
F22Q40192257,2022,222716.0,5.8705852352122525e-05,0.4510108180396898,5.896845851193684
F22Q40192262,2022,457180.0,0.0001376118976656,0.4510108180396898,28.374627325754314
F22Q40192287,2022,345092.0,0.0005160104058896,0.4510108180396898,80.31197578798051
F22Q40192301,2022,249098.0,0.0003443493017838,0.4510108180396898,38.68622972744632
F22Q40192318,2022,222422.0,0.0021391933916159,0.4510108180396898,214.59260358306045
F22Q40192327,2022,301087.0,0.0003712410648556,0.4510108180396898,50.41212137654785
F22Q40192354,2022,136497.0,0.0002493311018517,0.4510108180396898,15.34922745143846
F22Q40192369,2022,148250.0,4.424933533686241e-05,0.4510108180396898,2.958614713574646
F22Q40192375,2022,144637.0,7.895678905228162e-05,0.4510108180396898,5.150576510071877
F22Q40192383,2022,139765.0,6.3305095111423e-05,0.4510108180396898,3.990470031077569
F22Q40192420,2022,238108.0,3.919332570111242e-05,0.4510108180396898,4.2089431792045255
F22Q40192448,2022,92053.5,0.0001023531396504,0.4510108180396898,4.249408025292973
F22Q40192460,2022,178815.0,3.6527275588836634e-05,0.4510108180396898,2.9458334371485946
F22Q40192474,2022,116962.0,4.090448553705008e-05,0.4510108180396898,2.157757723687866
F22Q40192489,2022,220948.0,5.039254895536271e-05,0.4510108180396898,5.02161439036355
F22Q40192515,2022,108320.0,0.0001345350596905,0.4510108180396898,6.572507436755666
F22Q40192524,2022,108883.0,0.0001003898953214,0.4510108180396898,4.929887839817772
F22Q40192552,2022,712877.0,0.0011939374621745,0.4510108180396898,383.869088420518
F22Q40192595,2022,92986.1,0.0002082515800224,0.4510108180396898,8.733599998503381
F22Q40192615,2022,276904.0,3.18173365129692e-05,0.4510108180396898,3.973562145845676
F22Q40192621,2022,38509.7,0.0002343282794556,0.4510108180396898,4.069881817286841
F22Q40192636,2022,116824.0,0.0001534282978423,0.4510108180396898,8.083966371381097
F22Q40192644,2022,347167.0,0.0001372486368262,0.4510108180396898,21.489852533061377
F22Q40192654,2022,345694.0,7.677561020269433e-05,0.4510108180396898,11.970218494989199
F22Q40192667,2022,377271.0,0.0005577331247824,0.4510108180396898,94.90013300203434
F22Q40192671,2022,282034.0,0.0001771819994676,0.4510108180396898,22.537618557094564
F22Q40192681,2022,373591.0,0.0007607038643676,0.4510108180396898,128.17371934582866
F22Q40192691,2022,644817.0,0.0001712465249358,0.4510108180396898,49.8018189385888
F22Q40192714,2022,138860.0,0.0001566096171834,0.4510108180396898,9.80804721825051
F22Q40192741,2022,258182.0,0.0005034122131778,0.4510108180396898,58.618765424176416
F22Q40192758,2022,429570.0,0.0001210240198309,0.4510108180396898,23.447280389005765
F22Q40192766,2022,158212.0,5.7792764915781226e-05,0.4510108180396898,4.123821439050298
F22Q40192783,2022,216692.0,7.078800421558024e-05,0.4510108180396898,6.918142528488381
F22Q40192814,2022,222485.0,5.245552511058665e-05,0.4510108180396898,5.263552197069684
F22Q40192818,2022,202762.0,6.29420280780294e-05,0.4510108180396898,5.755913487761213
F22Q40192832,2022,222536.0,0.0001337979612433,0.4510108180396898,13.428785365211601
F22Q40192837,2022,144617.0,6.180683421974505e-05,0.4510108180396898,4.031278538994048
F22Q40192903,2022,79567.4,0.000411587120475,0.4510108180396898,14.770115868491255
F22Q40192933,2022,236983.0,3.499909448629806e-05,0.4510108180396898,3.74076960118055
F22Q40192945,2022,201723.0,0.0001043138280796,0.4510108180396898,9.490394390689453
F22Q40192961,2022,221991.0,0.0001519915046444,0.4510108180396898,15.217441503219819
F22Q40192963,2022,205125.0,5.116997720078342e-05,0.4510108180396898,4.733918498321059
F22Q40192972,2022,216018.0,0.0001917407954639,0.4510108180396898,18.680625960085194
F22Q40193001,2022,233983.0,4.04296517216634e-05,0.4510108180396898,4.266495227700004
F22Q40193017,2022,188729.0,3.1201925712148194e-05,0.4510108180396898,2.6558711194947726
F22Q40193026,2022,504347.0,2.937683097154969e-05,0.4510108180396898,6.682228854410789
F22Q40193046,2022,346418.0,0.0001564794900087,0.4510108180396898,24.448084115247426
F22Q40193063,2022,543737.0,0.0003190445069316,0.4510108180396898,78.2396893560576
F22Q40193138,2022,149643.0,3.224688459126684e-05,0.4510108180396898,2.176361971124659
F22Q40193139,2022,126557.0,2.0911157897331047e-05,0.4510108180396898,1.1935791173536756
F22Q40193205,2022,53263.2,2.7515304047044577e-05,0.4510108180396898,0.6609803216879269
F22Q40193229,2022,96087.0,4.9624163657109624e-05,0.4510108180396898,2.1505264759848925
F22Q40193321,2022,146225.0,0.0001389744378164,0.4510108180396898,9.165233102731754
F22Q40193330,2022,515177.0,9.445555228222646e-05,0.4510108180396898,21.946785374381655
F22Q40193369,2022,259705.0,7.548564826396024e-05,0.4510108180396898,8.841616204211833
F22Q40193385,2022,247174.0,2.1627602326270754e-05,0.4510108180396898,2.411005051675321
F22Q40193442,2022,295680.0,0.000117465463811,0.4510108180396898,15.664592675368024
F22Q40193456,2022,366810.0,4.0032786663904135e-05,0.4510108180396898,6.622835197468632
F22Q40193470,2022,165426.0,0.0001826541154175,0.4510108180396898,13.627625478443264
F22Q40193475,2022,319972.0,4.0074559076807496e-05,0.4510108180396898,5.783193021308653
F22Q40193585,2022,102950.0,0.0001792078092219,0.4510108180396898,8.320898812503975
F22Q40193606,2022,87200.8,0.0003674118134887,0.4510108180396898,14.449757028505497
F22Q40193613,2022,99164.5,6.690749149366189e-05,0.4510108180396898,2.992388197089032
F22Q40193619,2022,717420.0,0.0010719572263793,0.4510108180396898,346.84696210409913
F22Q40193622,2022,70071.0,4.292359439351733e-05,0.4510108180396898,1.3565048688285508
F22Q40193626,2022,248334.0,0.0001383758159769,0.4510108180396898,15.498274112888366
F22Q40193629,2022,253123.0,0.0001379114653903,0.4510108180396898,15.744139940378282
F22Q40193630,2022,265593.0,0.0001325585357232,0.4510108180396898,15.878566116031282
F22Q40193718,2022,104009.0,0.0001532624550927,0.4510108180396898,7.18941673282472
F22Q40193837,2022,222888.0,1.9864366401711233e-05,0.4510108180396898,1.9968634304269726
F22Q40193854,2022,172661.0,0.0001262059568543,0.4510108180396898,9.827907603350205
F22Q40193876,2022,89271.4,0.0003066581476892,0.4510108180396898,12.346782929209732
F22Q40193889,2022,137917.0,5.024699079575255e-05,0.4510108180396898,3.1254662856267723
F22Q40193890,2022,182747.0,7.898882102132404e-06,0.4510108180396898,0.6510327661987135
F22Q40193905,2022,97814.5,3.597965088332323e-05,0.4510108180396898,1.5872566064269076
F22Q40193908,2022,191568.0,0.000166828984122,0.4510108180396898,14.413897503214091
F22Q40193969,2022,96485.4,1.0915612112711392e-05,0.4510108180396898,0.4750033311529724
F22Q40193977,2022,332776.0,1.93284263632847e-05,0.4510108180396898,2.9009180035974467
F22Q40194104,2022,133282.0,5.0076138660202935e-05,0.4510108180396898,3.010158011000856
F22Q40194118,2022,419260.0,8.295083658483728e-05,0.4510108180396898,15.685239683133467
F22Q40194126,2022,107115.0,0.0001175252531615,0.4510108180396898,5.6776477743152025
F22Q40194150,2022,118853.0,0.000255177574114,0.4510108180396898,13.678535813710464
F22Q40194151,2022,185152.0,0.0001016129359328,0.4510108180396898,8.485244608386829
F22Q40194161,2022,178215.0,0.0008311843220476,0.4510108180396898,66.80801326408576
F22Q40194166,2022,188803.0,6.087395059620085e-05,0.4510108180396898,5.183550540706966
F22Q40194185,2022,122637.0,0.0002947514339611,0.4510108180396898,16.302882698965835
F22Q40194220,2022,354265.0,1.5894990844057512e-05,0.4510108180396898,2.5396594748505397
F22Q40194222,2022,342971.0,3.007703851281239e-05,0.4510108180396898,4.652425535126474
F22Q40194271,2022,345525.0,8.578425561657924e-05,0.4510108180396898,13.368233473025738
F22Q40194374,2022,140830.0,3.3346925562505716e-05,0.4510108180396898,2.1180584388545634
F22Q40194389,2022,221084.0,0.0008441176898103,0.4510108180396898,84.16805168811221
F22Q40194391,2022,207705.0,0.0064014323592784,0.4510108180396898,599.6682719593794
F22Q40194397,2022,218021.0,0.0002049168575503,0.4510108180396898,20.149439676857213
F22Q40194424,2022,222875.0,0.0001755354484515,0.4510108180396898,17.64465407456455
F22Q40194448,2022,513593.0,0.0001829774276686,0.4510108180396898,42.38415926517572
F22Q40194489,2022,162181.0,0.0003278258348889,0.4510108180396898,23.978947063413674
F22Q40194511,2022,327814.0,4.796779043926343e-05,0.4510108180396898,7.091925586439068
F22Q40194516,2022,325852.0,0.0002069654305942,0.4510108180396898,30.416214439654514
F22Q40194521,2022,202610.0,8.860399232419436e-05,0.4510108180396898,8.096570959089322
F22Q40194526,2022,342728.0,9.33653972947654e-05,0.4510108180396898,14.431866249460626
F22Q40194538,2022,235770.0,0.0001939377963581,0.4510108180396898,20.622340777328038
F22Q40194547,2022,116955.0,3.894556610455211e-05,0.4510108180396898,2.0542995612331922
F22Q40194559,2022,619984.0,6.16597472419481e-05,0.4510108180396898,17.241267139692443
F22Q40194608,2022,68880.4,5.088453133562699e-05,0.4510108180396898,1.5807689560213192
F22Q40194620,2022,173535.0,9.470201403636504e-05,0.4510108180396898,7.411963201513654
F22Q40194679,2022,633795.0,0.0001582048353793,0.4510108180396898,45.22259929000255
F22Q40194714,2022,185555.0,9.602047290859663e-05,0.4510108180396898,8.035695307466307
F22Q40194715,2022,315927.0,2.8944868812222675e-05,0.4510108180396898,4.124252896918292
F22Q40194746,2022,188525.0,0.0001356369990122,0.4510108180396898,11.532781950404386
F22Q40194766,2022,152225.0,0.0001700378075937,0.4510108180396898,11.673966386885137
F22Q40194771,2022,264190.0,8.872557742939805e-05,0.4510108180396898,10.571878625072758
F22Q40194779,2022,319835.0,6.217020548709566e-05,0.4510108180396898,8.96799276820412
F22Q40194787,2022,358503.0,0.0001071999475365,0.4510108180396898,17.333023512569255
F22Q40194818,2022,167691.0,4.641400446000288e-05,0.4510108180396898,3.5103122797615423
F22Q40194820,2022,74238.0,5.8926132051575185e-05,0.4510108180396898,1.9729730683955604
F22Q40194822,2022,170102.0,3.254009935214591e-05,0.4510108180396898,2.4964062063001444
F22Q40194849,2022,297885.0,7.406462482935379e-05,0.4510108180396898,9.950534761654001
F22Q40194851,2022,620804.0,0.0005679021071957,0.4510108180396898,159.00652475345566
F22Q40194855,2022,294012.0,0.000262071188232,0.4510108180396898,34.751319014101334
F22Q40194889,2022,143298.0,1.950741020053695e-05,0.4510108180396898,1.2607434034339835
F22Q40194892,2022,70636.9,4.330696388423392e-05,0.4510108180396898,1.3796735175517854
F22Q40194895,2022,103711.0,4.9192812801793535e-05,0.4510108180396898,2.300983141489818
F22Q40194902,2022,97886.6,0.0001592315169768,0.4510108180396898,7.029739562976804
F22Q40194906,2022,91168.5,0.0002035033320096,0.4510108180396898,8.367645887569179
F22Q40194907,2022,98959.5,2.6796096302691403e-05,0.4510108180396898,1.1959581462237618
F22Q40194912,2022,98855.5,6.187570703994661e-05,0.4510108180396898,2.7587222060237186
F22Q40194921,2022,140830.0,5.234025598535516e-05,0.4510108180396898,3.324436031555392
F22Q40194924,2022,97593.2,1.915527613695187e-05,0.4510108180396898,0.8431307609955843
F22Q40194939,2022,237583.0,3.781688190195933e-06,0.4510108180396898,0.40521735583452534
F22Q40194953,2022,252371.0,1.2893126323642509e-05,0.4510108180396898,1.4675220840154637
F22Q40194954,2022,389956.0,8.114579035775054e-06,0.4510108180396898,1.4271465127304488
F22Q40194998,2022,233546.0,7.524318958086523e-05,0.4510108180396898,7.925498527850778
F22Q40195005,2022,240960.0,0.0001228039513994,0.4510108180396898,13.34578901315191
F22Q40195027,2022,349095.0,0.0002724222773376,0.4510108180396898,42.891694772283564
F22Q40195066,2022,225228.0,7.168937264856078e-05,0.4510108180396898,7.282225437303881
F22Q40195084,2022,222942.0,0.0002116487129265,0.4510108180396898,21.281120151517364
F22Q40195145,2022,691402.0,2.4651716378456337e-05,0.4510108180396898,7.6871393347111505
F22Q40195198,2022,252964.0,9.67405552593564e-05,0.4510108180396898,11.037081634848699
F22Q40195204,2022,257094.0,5.1915157257167425e-05,0.4510108180396898,6.019675412575117
F22Q40195288,2022,397173.0,0.0001211906507399,0.4510108180396898,21.708798812952473
F22Q40195292,2022,548663.0,0.0001988348563086,0.4510108180396898,49.20227144980777
F22Q40195296,2022,710928.0,0.0007563192403143,0.4510108180396898,242.50334145585515
F22Q40195306,2022,388092.0,6.0898419383891545e-05,0.4510108180396898,10.659275083964191
F22Q40195334,2022,371301.0,1.1703228475886274e-05,0.4510108180396898,1.9598316257133466
F22Q40195335,2022,152538.0,6.268948968809622e-05,0.4510108180396898,4.312804197319659
F22Q40195337,2022,208729.0,1.792753910353874e-05,0.4510108180396898,1.6876812676790982
F22Q40195345,2022,189458.0,5.8245167252123665e-05,0.4510108180396898,4.976910193868533
F22Q40195368,2022,239359.0,5.156156463806466e-05,0.4510108180396898,5.56625128540736
F22Q40195371,2022,224874.0,0.0001376684806272,0.4510108180396898,13.96242082810749
F22Q40195377,2022,239200.0,0.0003448963554742,0.4510108180396898,37.20803539118132
F22Q40195380,2022,242900.0,0.0001589588413039,0.4510108180396898,17.414024947715387
F22Q40195388,2022,236813.0,9.289454603655912e-05,0.4510108180396898,9.921622876999391
F22Q40195419,2022,101826.0,0.0003656392633944,0.4510108180396898,16.791846991863046
F22Q40195423,2022,127911.0,0.0044502596312439,0.4510108180396898,256.7321170512958
F22Q40195460,2022,258651.0,0.0001079166001256,0.4510108180396898,12.58894614021977
F22Q40195479,2022,252654.0,0.0002068022721316,0.4510108180396898,23.5650542259879
F22Q40195488,2022,614571.0,0.0001103960272991,0.4510108180396898,30.59936876169986
F22Q40195495,2022,454325.0,0.0001973495021434,0.4510108180396898,40.437996419375295
F22Q40195512,2022,506806.0,0.0005078868499283,0.4510108180396898,116.0902309565366
F22Q40195526,2022,49492.1,0.0002402550207029,0.4510108180396898,5.362845839409137
F22Q40195550,2022,217483.0,4.840351761005635e-05,0.4510108180396898,4.747764822273688
